tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
561,2016-06-30 14:52:07,2016-06-30 15:01:28,2010,Grand St & Greene St,40.72165481,-74.00234737,265,Stanton St & Chrystie St,40.72229346,-73.99147535,23339,Subscriber,1942,male,""
435,2017-09-27 08:08:12,2017-09-27 08:15:28,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,363,West Thames St,40.70834698,-74.01713445,24915,Customer,1998,male,""
1361,2015-05-05 18:24:15,2015-05-05 18:46:56,280,E 10 St & 5 Ave,40.73331967,-73.99510132,529,W 42 St & 8 Ave,40.7575699,-73.99098507,18828,Subscriber,1949,male,""
1078,2016-04-28 08:50:43,2016-04-28 09:08:41,229,Great Jones St,40.72743423,-73.99379025,415,Pearl St & Hanover Square,40.7047177,-74.00926027,16259,Subscriber,1996,female,""
857,2016-09-04 09:26:10,2016-09-04 09:40:27,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,14631,Subscriber,1951,female,""
427,2016-04-08 07:25:17,2016-04-08 07:32:25,238,Bank St & Washington St,40.7361967,-74.00859207,383,Greenwich Ave & Charles St,40.735238,-74.000271,14802,Subscriber,1950,female,""
947,2015-09-04 13:53:07,2015-09-04 14:08:54,348,W Broadway & Spring St,40.72490985,-74.00154702,486,Broadway & W 29 St,40.7462009,-73.98855723,24128,Subscriber,1952,male,""
237,2018-02-08 17:33:16.977,2018-02-08 17:37:14.522,406,Hicks St & Montague St,40.69512845,-73.99595065,314,Cadman Plaza West & Montague St,40.69383,-73.990539,20702,Subscriber,1951,male,""
506,2018-03-08 23:12:24.863,2018-03-08 23:20:51.854,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,31178,Subscriber,1996,female,""
597,2016-02-20 08:03:09,2016-02-20 08:13:06,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,14795,Subscriber,1951,male,""
2920,2017-06-10 01:06:08,2017-06-10 01:54:48,251,Mott St & Prince St,40.72317958,-73.99480012,265,Stanton St & Chrystie St,40.72229346,-73.99147535,24851,Subscriber,1950,female,""
633,2014-05-23 09:46:15,2014-05-23 09:56:48,497,E 17 St & Broadway,40.73704984,-73.99009296,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17498,Subscriber,1942,male,""
498,2018-03-04 01:38:06.729,2018-03-04 01:46:24.973,505,6 Ave & W 33 St,40.74901271,-73.98848395,529,W 42 St & 8 Ave,40.7575699,-73.99098507,28785,Subscriber,1998,male,""
404,2015-10-28 12:17:00,2015-10-28 12:23:44,285,Broadway & E 14 St,40.73454567,-73.99074142,375,Mercer St & Bleecker St,40.72679454,-73.99695094,19442,Subscriber,1996,female,""
61,2015-06-22 11:17:00,2015-06-22 11:18:00,512,W 29 St & 9 Ave,40.7500727,-73.99839279,512,W 29 St & 9 Ave,40.7500727,-73.99839279,18348,Subscriber,1945,male,""
424,2017-06-13 12:27:06,2017-06-13 12:34:11,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,444,Broadway & W 24 St,40.7423543,-73.98915076,27144,Subscriber,1996,male,""
138,2017-11-10 18:25:48,2017-11-10 18:28:07,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,26105,Subscriber,1910,male,""
242,2016-07-20 09:05:23,2016-07-20 09:09:25,355,Bayard St & Baxter St,40.71602118,-73.99974372,330,Reade St & Broadway,40.71450451,-74.00562789,19247,Subscriber,1999,female,""
884,2017-09-05 16:19:19,2017-09-05 16:34:04,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,441,E 52 St & 2 Ave,40.756014,-73.967416,19798,Subscriber,1996,female,""
268,2016-09-26 21:44:17,2016-09-26 21:48:46,417,Barclay St & Church St,40.71291224,-74.01020234,257,Lispenard St & Broadway,40.71939226,-74.00247214,22665,Subscriber,1951,male,""
422,2018-02-12 12:13:54.896,2018-02-12 12:20:57.662,433,E 13 St & Avenue A,40.72955361,-73.98057249,253,W 13 St & 5 Ave,40.73543934,-73.99453948,15677,Subscriber,1996,male,""
529,2017-11-28 08:49:13,2017-11-28 08:58:03,487,E 20 St & FDR Drive,40.73314259,-73.97573881,335,Washington Pl & Broadway,40.72903917,-73.99404649,21142,Subscriber,1998,male,""
459,2014-10-02 07:20:10,2014-10-02 07:27:49,302,Avenue D & E 3 St,40.72082834,-73.97793172,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16916,Subscriber,1997,male,""
197,2017-11-19 16:19:55,2017-11-19 16:23:13,314,Cadman Plaza West & Montague St,40.69383,-73.990539,392,Jay St & Tech Pl,40.695065,-73.987167,15410,Subscriber,1997,male,""
213,2018-04-06 18:15:00.253,2018-04-06 18:18:33.922,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,3434,W 88 St & West End Ave,40.790254173304191,-73.977183401584611,21114,Subscriber,1952,female,""
1780,2017-06-15 12:11:25,2017-06-15 12:41:06,500,Broadway & W 51 St,40.76228826,-73.98336183,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,25657,Subscriber,1942,male,""
2511,2016-09-25 17:44:51,2016-09-25 18:26:42,486,Broadway & W 29 St,40.7462009,-73.98855723,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20325,Subscriber,1945,male,""
344,2016-09-28 22:41:09,2016-09-28 22:46:53,243,Fulton St & Rockwell Pl,40.688226,-73.979382,262,Washington Park,40.6917823,-73.9737299,23746,Subscriber,1997,male,""
409,2015-12-02 19:22:04,2015-12-02 19:28:54,474,5 Ave & E 29 St,40.7451677,-73.98683077,486,Broadway & W 29 St,40.7462009,-73.98855723,17786,Subscriber,1950,female,""
1490,2017-11-21 14:51:32,2017-11-21 15:16:22,402,Broadway & E 22 St,40.7403432,-73.98955109,3161,W 76 St & Columbus Ave,40.7801839724239,-73.977285325527191,26379,Subscriber,1951,male,""
204,2015-05-12 20:00:33,2015-05-12 20:03:57,449,W 52 St & 9 Ave,40.76461837,-73.98789473,479,9 Ave & W 45 St,40.76019252,-73.9912551,20243,Subscriber,1997,male,""
2322,2017-09-18 13:28:46,2017-09-18 14:07:28,530,11 Ave & W 59 St,40.771522,-73.990541,296,Division St & Bowery,40.71413089,-73.9970468,26358,Subscriber,1998,male,""
516,2016-07-05 21:37:51,2016-07-05 21:46:28,3259,9 Ave & W 28 St,40.749370241932773,-73.999233841896057,238,Bank St & Washington St,40.7361967,-74.00859207,25671,Subscriber,1950,female,""
1531,2013-09-20 16:39:30,2013-09-20 17:05:01,306,Cliff St & Fulton St,40.70823502,-74.00530063,306,Cliff St & Fulton St,40.70823502,-74.00530063,15105,Subscriber,1945,male,""
709,2014-08-25 14:41:54,2014-08-25 14:53:43,529,W 42 St & 8 Ave,40.7575699,-73.99098507,352,W 56 St & 6 Ave,40.76340613,-73.97722479,19316,Subscriber,1949,male,""
688,2018-03-26 06:08:36.103,2018-03-26 06:20:04.688,385,E 55 St & 2 Ave,40.75797322,-73.96603308,461,E 20 St & 2 Ave,40.73587678,-73.98205027,33219,Subscriber,1948,male,""
611,2017-07-08 19:20:09,2017-07-08 19:30:21,278,Concord St & Bridge St,40.69766564,-73.98476437,322,Clinton St & Tillary St,40.696192,-73.991218,17174,Subscriber,1997,female,""
565,2014-09-03 17:51:12,2014-09-03 18:00:37,237,E 11 St & 2 Ave,40.73047309,-73.98672378,350,Clinton St & Grand St,40.71559509,-73.9870295,20240,Subscriber,1948,male,""
1223,2015-11-13 13:27:23,2015-11-13 13:47:47,3162,W 78 St & Broadway,40.78339981,-73.98093133,458,11 Ave & W 27 St,40.751396,-74.005226,16338,Subscriber,1951,male,""
169,2017-10-17 12:01:46,2017-10-17 12:04:36,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3536,W 116 St & Broadway,40.8082,-73.9641,19884,Subscriber,1997,male,""
441,2015-04-19 10:05:07,2015-04-19 10:12:28,497,E 17 St & Broadway,40.73704984,-73.99009296,511,E 14 St & Avenue B,40.72938685,-73.97772429,20684,Subscriber,1950,male,""
1117,2017-11-05 19:14:08,2017-11-05 19:32:46,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3459,E 53 St & 3 Ave,40.757632277394428,-73.969305753707886,31961,Subscriber,1996,male,""
425,2017-04-21 10:03:12,2017-04-21 10:10:18,511,E 14 St & Avenue B,40.72938685,-73.97772429,3263,Cooper Square & E 7 St,40.729236499100061,-73.990868031978607,21089,Subscriber,1996,female,""
372,2015-04-01 16:23:39,2015-04-01 16:29:51,223,W 13 St & 7 Ave,40.73781509,-73.99994661,127,Barrow St & Hudson St,40.73172428,-74.00674436,16003,Subscriber,1997,male,""
447,2014-04-29 07:05:06,2014-04-29 07:12:33,502,Henry St & Grand St,40.714215,-73.981346,350,Clinton St & Grand St,40.71559509,-73.9870295,21093,Subscriber,1950,female,""
736,2017-09-20 16:36:05,2017-09-20 16:48:21,359,E 47 St & Park Ave,40.75510267,-73.97498696,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,28144,Subscriber,1951,male,""
1387,2015-06-04 13:55:00,2015-06-04 14:18:00,401,Allen St & Rivington St,40.72019576,-73.98997825,294,Washington Square E,40.73049393,-73.9957214,19416,Subscriber,1899,male,""
1233,2014-11-25 13:37:02,2014-11-25 13:57:35,276,Duane St & Greenwich St,40.71748752,-74.0104554,2008,Little West St & 1 Pl,40.70569254,-74.01677685,15513,Subscriber,1996,female,""
338,2018-04-05 15:25:48.061,2018-04-05 15:31:26.890,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,2003,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,20895,Subscriber,1996,male,""
908,2018-02-06 10:28:05.933,2018-02-06 10:43:14.480,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,3570,35 Ave & 37 St,40.7557327,-73.9236611,30800,Subscriber,1887,unknown,""
110,2015-07-02 10:45:51,2015-07-02 10:47:42,311,Norfolk St & Broome St,40.7172274,-73.98802084,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,17483,Subscriber,1950,male,""
341,2017-11-07 13:43:59,2017-11-07 13:49:41,127,Barrow St & Hudson St,40.73172428,-74.00674436,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,28342,Subscriber,1997,male,""
3333,2016-06-12 15:28:28,2016-06-12 16:24:01,432,E 7 St & Avenue A,40.72621788,-73.98379855,432,E 7 St & Avenue A,40.72621788,-73.98379855,19570,Subscriber,1946,female,""
443,2016-09-22 14:56:04,2016-09-22 15:03:27,468,Broadway & W 55 St,40.7652654,-73.98192338,529,W 42 St & 8 Ave,40.7575699,-73.99098507,16060,Subscriber,1947,male,""
